ADM_CD_2025,ADM_NM,SGG_CD,total_damage_count,log_total_damage_count,total_F_AREA,log_total_F_AREA,total_area_depth,log_total_area_depth,n_damage_years,area_depth_evenness,max_year_share_area_depth,cluster_id,cluster_label,cluster_number_label
11080840,종암동,11080,21,3.091042453358316,3357.43,8.119228881851626,1025.96,6.934358260776671,4,0.356989529681783,0.8681625014620453,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11080850,석관동,11080,35,3.58351893845611,3792.09772845,8.24093830683285,1030.109772845,6.938390950555792,5,0.6802177684295134,0.5216919731921252,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11090600,번1동,11090,75,4.330733340286331,9322.2005386,9.140261254158672,3195.21666158,8.069723096071531,5,0.8216506258000505,0.49490853594198664,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11090610,번2동,11090,15,2.772588722239781,2397.21871866,7.78248154021051,813.382615598,6.702430299298777,5,0.8100738691176217,0.4963838570648113,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11090620,번3동,11090,1,0.6931471805599453,238.75912532,5.479634774853605,71.627737596,4.285346909415167,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11090630,수유1동,11090,32,3.4965075614664802,7851.31690124,8.968563913884026,2442.85662924,7.801332656230358,7,0.566270453218727,0.6840270444032814,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11090640,수유2동,11090,62,4.143134726391533,11578.45793299,9.35698793940871,3057.431379897,8.025657442562697,6,0.8747073916875531,0.3303596628991317,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11090650,수유3동,11090,109,4.700480365792417,19788.3547295,9.892899432178217,5415.27841885,8.59716422000089,5,0.8287475803776222,0.44874701022594127,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11090690,삼양동,11090,38,3.6635616461296463,13102.10286804,9.48060434129803,2529.130860412,7.836026303866957,5,0.6807793741805628,0.48853937110977397,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11090700,미아동,11090,36,3.6109179126442243,4491.79301823,8.4102298403994,1468.821905469,7.292896519691019,5,0.6412250009758568,0.5213702200032736,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11090710,송중동,11090,67,4.219507705176107,72265.57776962,11.188117029753577,9495.628200324,9.158692088305708,9,0.39471552501164725,0.7721566014715932,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11090720,송천동,11090,108,4.6913478822291435,15292.51001141,9.635183835128998,4109.093502078,8.321201057128828,7,0.6530539390939564,0.46180258469182417,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11090730,삼각산동,11090,3,1.3862943611198906,344.4,5.844703165712578,55.08,4.0267792427263345,2,0.9998767366286201,0.5065359477124183,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11090740,우이동,11090,99,4.605170185988092,195355.04917537,12.18257906583624,9462.071252611,9.15515226608054,5,0.7065736305281509,0.5740136440529604,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11090750,인수동,11090,99,4.605170185988092,2831215.89892655,14.856217176816767,847584.7020327479,13.650147236466598,6,0.021768616810731386,0.9948815938041006,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11100510,쌍문1동,11100,32,3.4965075614664802,6047.54240307,8.707572596885374,1726.6997209209999,7.454546161648628,4,0.9177388289261114,0.3767109666144205,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11100520,쌍문2동,11100,60,4.110873864173311,12831.86341325,9.459764613787991,3499.505023975,8.16066252963262,5,0.710724845709971,0.6340559549989238,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11100530,쌍문3동,11100,18,2.9444389791664403,3671.19161993,8.208543934455637,987.163485979,6.89584815569761,3,0.7299270695635016,0.710014106027125,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11100540,쌍문4동,11100,12,2.5649493574615367,4317.39875315,8.370639953534077,1222.164625945,7.109196734923464,4,0.8891847815622279,0.37846671072430116,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11100550,방학1동,11100,103,4.6443908991413725,30371.82637313,10.321303618349985,8862.547911939,9.08970240497192,4,0.6531811965300074,0.6197230248652452,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11100560,방학2동,11100,67,4.219507705176107,23643.528944,10.07088703286642,6901.8446832,8.839688878551755,5,0.4289620183622377,0.7975602542026209,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11100570,방학3동,11100,7,2.0794415416798357,2184.1936531399997,7.689459732041781,592.699095942,6.386372618523239,4,0.9537976514754335,0.33394854379762545,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11100590,창1동,11100,18,2.9444389791664403,2745.11412833,7.917942147128493,697.8212384990001,6.549394970612875,2,0.2834872136883971,0.9506833031149576,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11100600,창2동,11100,16,2.833213344056216,4035.0445771600002,8.30302042629853,1053.345373148,6.960675353934969,5,0.6799787552435465,0.6544149882577465,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11100610,창3동,11100,17,2.8903717578961645,2329.25,7.7537308369412665,632.454,6.451187384654378,3,0.6358395075644044,0.7557893538502406,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11100620,창4동,11100,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11100630,창5동,11100,9,2.302585092994046,2757.19917223,7.9223332719278,780.755751669,6.661542353738452,3,0.6167269068964745,0.7721326403440648,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11100640,도봉1동,11100,99,4.605170185988092,231661.87781895,12.353038481006735,69204.17234568499,11.144830883692343,6,0.12958397914828557,0.9551224262870813,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11100650,도봉2동,11100,15,2.772588722239781,3177.87002428,8.064281074349887,902.3560072839999,6.806116725205021,3,0.8631624817960324,0.453270102596293,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11110510,월계1동,11110,20,3.044522437723423,3086.83522254,8.035225549144515,827.017783381,6.719034631667906,5,0.9286609374932,0.3058492676504774,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11110520,월계2동,11110,16,2.833213344056216,1662.14652853,7.4164665862735015,616.9894792795,6.426471433493204,4,0.6672124976585458,0.699404146248848,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11110530,월계3동,11110,1,0.6931471805599453,32,3.4965075614664802,16,2.833213344056216,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11110560,공릉2동,11110,9,2.302585092994046,1911.27,7.556046297030796,598.155,6.395520329249342,3,0.859554325308275,0.5145823406976453,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11110580,하계1동,11110,1,0.6931471805599453,84.39,4.447228997919515,42.195,3.7657247478108475,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11110590,하계2동,11110,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11110600,중계본동,11110,12,2.5649493574615367,2775.42,7.928917607012456,779.884,6.660426611279571,3,0.6870947186382486,0.5289248144595863,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11110610,중계1동,11110,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11110640,중계4동,11110,3,1.3862943611198906,349.25,5.858647185217117,128.02499999999998,4.86000618403479,2,0.993889302932232,0.5459871118922086,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11110650,상계1동,11110,43,3.784189633918261,5905.781795,8.683856426553833,1653.59676925,7.411312614167448,6,0.6168607595596105,0.6677613433538704,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11110660,상계2동,11110,78,4.3694478524670215,7837.16,8.966759391921984,2504.779,7.826354943219227,5,0.5465207825385291,0.6868605972822353,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11110690,상계5동,11110,18,2.9444389791664403,1852.18,7.524658361340938,626.221,6.441298950618541,3,0.9250144227074707,0.5310920585544081,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11110720,상계8동,11110,1,0.6931471805599453,653.96462521,6.484581226863828,98.0946937815,4.596075895820671,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11110730,상계9동,11110,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11110740,상계10동,11110,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11110760,상계3·4동,11110,44,3.8066624897703196,1716937.48128344,14.356053310049287,345918.87669251603,12.753962456970486,6,0.05416919308269232,0.9833641842632623,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11110770,상계6·7동,11110,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11110780,중계2·3동,11110,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11110790,공릉1동,11110,17,2.8903717578961645,2778.15,7.929900404536288,927.306,6.83336141981277,3,0.6449916169391575,0.7641016018444828,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11120510,녹번동,11120,100,4.61512051684126,29598.215130099998,10.295503124085599,5492.247167536,8.611274829150975,8,0.6468970100613675,0.514308608814351,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120520,불광1동,11120,254,5.541263545158426,54756.14522526,10.91066314556097,12244.144404511,9.412884762253523,6,0.7995455128604205,0.4190160480392422,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120550,갈현1동,11120,123,4.820281565605037,25617.09736746,10.151054309127867,3566.540736746,8.179631768135412,5,0.6275675663533958,0.5717166541062324,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120560,갈현2동,11120,71,4.276666119016055,14418.14488621,9.576312108540371,2210.256021546,7.701315968611497,6,0.7322140075430725,0.4646113145651385,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120570,구산동,11120,48,3.8918202981106265,8987.07753048,9.103654259267126,1628.2261644540001,7.395860435339631,6,0.9273616305652289,0.2977622840280166,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120580,대조동,11120,119,4.787491742782046,29832.58715853,10.303390123665794,8136.842715852999,9.004280401249403,5,0.8247030974901896,0.3404503560825676,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120590,응암1동,11120,50,3.9318256327243257,88784.80856345,11.393982102734066,9957.061017793001,9.206137654698217,6,0.382292620375886,0.8334249112331311,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120600,응암2동,11120,30,3.4339872044851463,4584.11698392,8.430570898851444,996.137698392,6.904888873155344,5,0.7859999306735466,0.5351669762730077,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11120650,신사1동,11120,33,3.5263605246161616,7044.19972048,8.8601017731829,1705.3050219919999,7.442085505734655,4,0.5516399293595629,0.7695690700934068,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11120660,신사2동,11120,35,3.58351893845611,6193.36992508,8.731396081881856,1451.609992508,7.281117212198387,6,0.7346465574829177,0.5537231103040717,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11120670,증산동,11120,63,4.1588830833596715,15279.14810968,9.63430975571542,2616.393601022,7.869934292834254,5,0.781072489707968,0.3730233939315438,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120680,수색동,11120,29,3.4011973816621555,5698.73085181,8.648174233727088,1544.7544834809999,7.343267408955901,4,0.7540724838799536,0.4655108677073114,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11120710,진관동,11120,19,2.995732273553991,45631.13546556,10.728367472422262,7813.911546556,8.963788924372585,4,0.7802916496536134,0.5245953931749722,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120720,불광2동,11120,147,4.997212273764115,25886.60479191,10.161519553668994,4508.546479191,8.413951868502641,6,0.8187152105108306,0.3469715764074146,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120730,응암3동,11120,359,5.886104031450156,65467.35658107,11.089322199257701,13714.987658107,9.526317413765186,5,0.870924578795824,0.4316700931553846,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11120740,역촌동,11120,130,4.875197323201151,26056.15907139,10.168047829824152,5227.6619071390005,8.561910674828491,5,0.8043246795917013,0.48473678003917275,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11130520,천연동,11130,4,1.6094379124341003,254.11,5.541694824693056,25.411,3.273780590037487,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11130620,홍제1동,11130,23,3.1780538303479458,2373.54,7.772559013499007,237.354,5.473756963553232,2,0.7914349148801973,0.7621569470074235,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11130640,홍제3동,11130,12,2.5649493574615367,1685.8799999999999,7.430635947828639,168.588,5.133371966137588,3,0.5646370923652595,0.8071689562720952,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11130650,홍제2동,11130,1,0.6931471805599453,70.3,4.26689632742025,7.03,2.0831845279586703,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11130660,홍은1동,11130,16,2.833213344056216,78734.93679521,11.27385496036222,8095.323355535001,8.999165330889616,4,0.15273704152823464,0.9568192226322875,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11130680,홍은2동,11130,54,4.007333185232471,6802.29443899,8.825162250165494,806.7148877980001,6.694209134614641,6,0.7676405165215406,0.3939855391383146,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11130690,남가좌1동,11130,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11130700,남가좌2동,11130,61,4.127134385045092,5606.64,8.631885232645343,575.927,6.357715742039745,5,0.6559325987858232,0.6449428486596391,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11130710,북가좌1동,11130,34,3.5553480614894135,4739.24784965,8.463844702277799,1338.353924825,7.199942631022383,5,0.5245084566812104,0.7482803362017629,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11130720,북가좌2동,11130,195,5.278114659230517,25151.63541527,10.132717957921518,6826.864862519,8.82876729205459,7,0.41204997061840754,0.785024454188701,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11130730,충현동,11130,27,3.332204510175204,2361.41,7.767437563404161,289.216,5.670625473320318,4,0.8762195951479831,0.47645704248727594,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11130740,북아현동,11130,9,2.302585092994046,1262.1000000000001,7.1413242957799294,126.21000000000001,4.84583926416812,2,0.6264887217840727,0.843245384676333,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11130750,신촌동,11130,131,4.882801922586371,15947.619999999999,9.67712758409371,1604.4750000000001,7.381174941935271,6,0.6662408031842205,0.5776842892534941,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11130760,연희동,11130,74,4.31748811353631,8439,9.040737587590003,857.9670000000001,6.755730504482634,5,0.7853227635477581,0.4422885728705183,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11140590,용강동,11140,3,1.3862943611198906,2348.67,7.762030171745701,1174.335,7.069308492326137,2,0.825836393116362,0.7406021280128754,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140600,대흥동,11140,17,2.8903717578961645,2071.9,7.636703872005466,894.611,6.797506166918043,5,0.6595476124824291,0.6499696516139417,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140610,염리동,11140,6,1.9459101490553132,826.9100000000001,6.718904452825285,413.45500000000004,6.026964404146209,2,0.7080953458367509,0.806810898404905,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140630,신수동,11140,15,2.772588722239781,3658.99,8.205215694151242,1735.9195,7.459868420895443,5,0.563741880260628,0.657150288363026,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140660,서교동,11140,197,5.288267030694535,39783.95,10.591243979055786,19573.276,9.881971534223538,6,0.6144755545413639,0.4975863519218755,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11140680,합정동,11140,67,4.219507705176107,16310.92,9.69965140787738,8043.11,8.992695425587707,4,0.7616075038871188,0.47462237865701207,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11140690,망원1동,11140,72,4.290459441148391,13267.539999999999,9.493151098665937,6492.347,8.778533393248994,4,0.3442623755903467,0.8558053043067476,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11140700,망원2동,11140,29,3.4011973816621555,6363.14,8.758434387958637,3181.57,8.065444325476394,2,0.8689118753808084,0.7098523684847419,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140710,연남동,11140,130,4.875197323201151,24456.46575754,10.104690796250464,12137.330575754,9.404123540804475,5,0.677111076240433,0.40405219000928005,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11140720,성산1동,11140,47,3.871201010907891,9423.11,9.151026578149223,4711.555,8.457985502775692,3,0.6591085889554371,0.6565995727525201,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140730,성산2동,11140,32,3.4965075614664802,7604.8,8.936666393112246,3793.175,8.241222274892468,3,0.5611984300713981,0.705094017544669,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140740,상암동,11140,10,2.3978952727983707,2205.47,7.699149232424107,1102.735,7.006455161791849,2,0.8250845427078005,0.7410982693031417,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140750,도화동,11140,2,1.0986122886681098,337.90999999999997,5.825734585406947,168.95499999999998,5.135533696127123,2,0.8953743538031225,0.6880826255511823,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140760,서강동,11140,35,3.58351893845611,5833.63,8.671566132255972,2911.415,7.976737912898723,4,0.5990902286034,0.6841157993621658,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11140770,공덕동,11140,29,3.4011973816621555,6265.17,8.742920601689914,3002.288,8.00746296748073,5,0.3430753985333834,0.8307114440719877,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11140780,아현동,11140,2,1.0986122886681098,223.51,5.413920249620124,111.755,4.725217323297542,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11150510,목1동,11150,9,2.302585092994046,2041.05494125,7.621711903969909,808.18598825,6.696028789585098,4,0.6412573572445981,0.7232246147519126,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11150520,목2동,11150,69,4.248495242049359,18319.4,9.815770472050897,7273.72,8.892160603326504,3,0.6604577599715545,0.5324785666756487,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150530,목3동,11150,42,3.7612001156935624,8720.24,9.073516708628166,3512.1,8.16425411755952,3,0.7332072406955146,0.49147803308561827,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150540,목4동,11150,119,4.787491742782046,25082.260000000002,10.129955970350698,10269.41,9.237022224228951,3,0.7444454615937526,0.5267011444669167,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150570,신월1동,11150,871,6.77078942390898,152291.67,11.933559409031663,57735.390699999996,10.963642941737666,3,0.6527232455295006,0.6034840948950224,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150580,신월2동,11150,180,5.198497031265826,51372.9,10.846885540377098,19235.53,9.864566354523708,3,0.6017404668368709,0.6484656258496647,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150590,신월3동,11150,58,4.07753744390572,6985.2,8.851692053642928,3040.68,8.02016527333462,2,0.9999981572100648,0.5007991633450412,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150600,신월4동,11150,82,4.418840607796598,28902.2,10.27170759461438,10944.84,9.300714754385265,2,0.9966389744017919,0.5341165334532071,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150610,신월5동,11150,189,5.247024072160486,34277.51845028,10.442274152707734,13112.694690056,9.481412359330653,4,0.6281513782731314,0.6208258632128065,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150620,신월6동,11150,16,2.833213344056216,5695.2300000000005,8.647559831490076,2227.56,7.709110915964038,4,0.6064025504277831,0.6327012515936721,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11150630,신월7동,11150,14,2.70805020110221,3710.3,8.219137498536895,1424.23,7.2620884831873775,2,0.9878328434234113,0.5648455656740835,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11150640,신정1동,11150,72,4.290459441148391,11150.2,9.319302394415677,5185.34,8.553783525075682,2,0.9997100309091308,0.510024414985324,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150650,신정2동,11150,17,2.8903717578961645,3036,8.01862546504575,1292.2,7.164875045851278,2,0.9989540275286309,0.5190373007274416,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11150660,신정3동,11150,32,3.4965075614664802,8365.66238865,9.032010325134902,3443.378716595,8.144498823670125,5,0.7133126982653282,0.44126427124533807,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11150690,신정6동,11150,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11150700,신정7동,11150,6,1.9459101490553132,910,6.814542897259958,414.6,6.029723259225072,2,0.8975072876755935,0.6862035697057405,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11150710,목5동,11150,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11150720,신정4동,11150,320,5.771441123130016,66205.24,11.100529997301653,27647.718,10.227334640595288,4,0.36451996056749975,0.8249939470592111,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11160510,염창동,11160,9,2.302585092994046,11732.46344851,9.37020016221824,3630.4517242549996,8.197387771347783,3,0.20125631142655429,0.9527078894596147,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11160520,등촌1동,11160,65,4.189654742026425,18001.4,9.798260361323536,6732.78,8.814891929154673,3,0.8649702161198176,0.5959128324406857,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160530,등촌2동,11160,37,3.6375861597263857,22166.5809618,10.006386183522219,10596.6304809,9.268385715573736,3,0.39346006262473293,0.8579595199046552,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11160540,등촌3동,11160,1,0.6931471805599453,641.02056792,6.464620340435346,320.51028396,5.773029530599991,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11160550,화곡본동,11160,202,5.313205979041787,45863.23915976,10.733440989116747,20188.29957988,9.912908019267777,3,0.6512771223983864,0.5473110777002685,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160570,화곡2동,11160,142,4.962844630259907,23702.7,10.073386433081513,9986.83,9.209122630830306,2,0.8310735409583215,0.7371117762092676,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160580,화곡3동,11160,92,4.532599493153256,16033.84343854,9.682519348346506,6534.918687708,8.785068195781303,4,0.3789873110686851,0.810484453305054,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11160590,화곡4동,11160,192,5.262690188904886,33325.6,10.414111155897372,15087.6,9.621694770784579,3,0.5942584029660201,0.6997892308915932,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160610,화곡6동,11160,103,4.6443908991413725,26195.83409634,10.173393846430372,10729.75904817,9.280869573865512,6,0.4960833113742695,0.5089219595225978,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160630,화곡8동,11160,126,4.844187086458591,22826,10.035699324844632,9941.4,9.204563719198728,2,0.8127907910841081,0.7490433942905426,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160650,가양2동,11160,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11160660,가양3동,11160,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11160670,발산1동,11160,83,4.430816798843313,33405.23324973,10.416497785796068,14707.156624865,9.596157491321833,4,0.8186681180912293,0.429258364552023,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160690,공항동,11160,249,5.521460917862246,171558.36591373,12.052684642621013,60671.053956865,11.01323847493499,4,0.6003545460119794,0.7338098993904554,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160700,방화1동,11160,76,4.343805421853684,15062.40820428,9.620023784135132,6417.20410214,8.766893622681751,3,0.8746902789399541,0.4500713946493999,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160710,방화2동,11160,116,4.762173934797756,74164.56452671,11.214055231495884,27866.343790771,10.235210808821352,5,0.9366513012574202,0.3512516774174624,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160730,화곡1동,11160,580,6.364750756851911,110723.16849218,11.61479741909673,49777.20424609,10.815332501467974,4,0.5616674482787505,0.6378118353742988,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160740,우장산동,11160,72,4.290459441148391,16385.34459722,9.704203620458664,7284.5922986099995,8.89365401918294,3,0.7343996635305897,0.707302452737561,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11160751,가양1동,11160,3,1.3862943611198906,1833.0767679,7.514296510119225,909.33838395,6.8138163808861405,2,0.09299280050267159,0.9881232331213308,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11160761,방화3동,11160,46,3.8501476017100584,19283.5397837,9.867059006406322,17835.26989185,9.788989297492604,4,0.16504221234662186,0.9541879715415259,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11170510,신도림동,11170,58,4.07753744390572,10518.82,9.261016375879159,2958.944,7.992925628220222,5,0.8988633401781368,0.32564658202385716,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170520,구로1동,11170,5,1.791759469228055,1480.09,7.300533582171561,436.537,6.081161273650279,2,0.21559241459522593,0.9656844666087868,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11170540,구로3동,11170,182,5.209486152841421,34663,10.453456963419745,9655.99,9.175437284448105,5,0.9303287938853927,0.36428134246203653,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170550,구로4동,11170,212,5.3612921657094255,36599.67,10.507821825232833,10506.565999999999,9.25985084808724,4,0.9171949969701748,0.3941497155207515,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
